Ingredient id,Ingredient name,Ingredient alias
HBIN030594,isocnidilide,NA
HBIN030707,isoengeletin,NA
HBIN030708,isoengelitin,NA
HBIN030716,isoeruboside b,NA
HBIN031753,kaempferol,TNP00039; nchembio.2...
HBIN031775,Kaempferol-3-arabofu...,kaempferol-3-arabofu...
HBIN032548,L-Adenosine,"(2S,3S,4R,5S)-2-(6-a..."
HBIN032953,L-erythro-isocitric ...,"3-carboxy-3,4-dideox..."
HBIN033330,Linoleic,Bio1_001258; KBioSS_...
HBIN033580,Loxanol V,179607-28-4; n-Tetra...
HBIN034083,(+)-Maalioxide,(-)-Maalioxide; 2H-N...
HBIN034303,MAL,Advanctose 100; Sunm...
HBIN034310,malic acid,AC1Q5W5P; SCHEMBL252...
HBIN034311,malkangunin,NA
HBIN034337,malonylginsenosiderb...,malonylginsenoside r...
HBIN034340,Malonylginsenoside R...,malonylginsenosiderc...
HBIN034341,Malonylginsenoside R...,NA
HBIN034342,Malonylginsenoside R...,malonylginsenosiderd...
HBIN034345,Malonylginsenoside R...,Malonylginsenoside R...
HBIN034356,maltose,D4E2CF9C-C3A1-4AC1-A...
HBIN034357,maltose-b,NA
HBIN034358,Malvic acid,503-05-9; CHEBI:6673...
HBIN034421,mannose,Aldohexose; ACMC-209...
HBIN034423,mannose-b,NA
HBIN034569,MAV,"(2S,3S,4S,5S,6S)-3,4..."
HBIN034752,menthyl acetate,"ACETIC ACID,METHYL E..."
HBIN035138,methylchavicol,CCRIS 1317; MolPort-...
HBIN035296,methyl linoleate,DVWSXZIHSUZZKJ-JSIPC...
HBIN035309,Methyl margarate,AI3-36453; 286087_AL...
HBIN035316,Methyl myristate,RG9851783C; AX813951...
HBIN035353,methyl palmitate,AN-22050; AX8129465;...
HBIN035354,Methyl palmitelaidat...,Methyl trans-9-hexad...
HBIN035364,methyl pentadecanoat...,METHYL PENTADECANOAT...
HBIN035417,Methylselenocysteine,(2R)-2-amino-3-methy...
HBIN035423,Methyl stearate,"Ethyl stearate, anal..."
HBIN035450,Methyl tricosanoate,91478_FLUKA; 2433-97...
HBIN035470,methyl (Z)-icos-11-e...,(Z)-icos-11-enoic ac...
HBIN035597,MLI,AI3-15375; C00383; D...
HBIN036053,Mycosinol,AC1NQY4E; (3E)-3-hex...
HBIN036197,MYS,CH3-[CH2]13-CH3; 765...
HBIN036591,neocnidilide,"(3S)-3-butyl-3a,4,5,..."
HBIN036645,Neohexane,39740_FLUKA; 75-83-2...
HBIN036653,neointermedeol,NA
HBIN036777,Nepetin,"NSC122416; Flavone, ..."
HBIN036870,n-Heptadecanol,1454-85-9; heptadeca...
HBIN036907,nicotinic acid,Nicangin; 3-Picolini...
HBIN037141,NN-Dimethyldecanamid...,"N,N-Dimethylcapramid..."
HBIN037187,n-octane,15416-EP2275407A1; 1...
HBIN037220,nonacosane,UNII-IGL1697BK1; CHE...
HBIN037224,"Nonacosanediol-6,8","nonacosanediol-6,8"
HBIN037234,nonadecane,LMFA11000578; TRA000...
HBIN037441,notoginsenoside r1,A839906; notoginseno...
HBIN037442,notoginsenosider2,notoginsenoside R2; ...
HBIN037443,notoginsenoside R2_q...,Notoginsenoside R6_q...
HBIN037446,notoginsenosider4,notoginsenoside r4; ...
HBIN037448,Notoginsenoside R6,notoginsenoside r6
HBIN037485,n-pentadecane,CTK2F3650; CH3-[CH2]...
HBIN037504,N-Salicylidene-salic...,n-salicylidene-salic...
HBIN037562,n-tridecane,Tridekan; UNII-114P5...
HBIN037715,OCT,HSDB 108; Oktan; CH3...
HBIN037790,octanal,AC1L9PIF; MOLI001867
HBIN037926,oleanane,Oleanane
HBIN038627,paeonol,CBiol_000986; 2&#824...
HBIN038680,palmitic acid,HSDB 5001; FEMA No. ...
HBIN038693,palmitin,NA
HBIN038697,palmitoleicacid,AC1NUU1V; palmitolei...
HBIN038729,panacon,"AC1O3DSS; (2R,3S,4S,..."
HBIN038730,panaginsene,NA
HBIN038734,panasinsanol a,"AC1L32ST; (4AR,8R,8B..."
HBIN038735,panasinsanol b,"AC1L32ST; (4AR,8R,8B..."
HBIN038738,panaxacol,DTXSID70147794; 1068...
HBIN038739,Panaxadiol,panaxadiol
HBIN038740,panaxatriol,"(3beta,6alpha,12beta..."
HBIN038741,panaxene,NA
HBIN038749,panaxydol,72800-72-7; (3R)-8-[...
HBIN038752,panaxynol,"(3S,9Z)-1,9-Heptadec..."
HBIN038754,panaxytriol,"(3R,9S,10S)-Panaxytr..."
HBIN038757,Pancratistatin,C08535; 96203-70-2; ...
HBIN038758,Pandamine,"(2S,3S)-N-[(6S,9S,10..."
HBIN038760,PANGAMIC ACID,"14513-57-6; (2R,3S,4..."
HBIN038919,patchouli alcohol,986P550; HHH8CPR1M2;...
HBIN039143,pentadecanoic acid,pentadecanoicacid; C...
HBIN039150,PENTADECYLIC ACID,EINECS 213-693-1; n-...
HBIN039394,p-Glucosyloxymandelo...,p-glucosyloxymandelo...
HBIN040142,Pisol,44100_FLUKA; Alcohol...
HBIN040932,protopanaxadiol,NA
HBIN040933,protopanaxatriol,AKOS015895694; proto...
HBIN040934,protopanaxtriol,NA
HBIN040936,protopine,DTXSID00178935; Bis(...
HBIN041024,pseudoginsenoside f1...,"AC1O3DUP; (2S,3R,4R,..."
HBIN041032,pseudohypericin,"5,7,11,18,22,24-HEXA..."
HBIN041139,Psuedohypericin,AIDS-000118; SMP2_00...
HBIN041332,putrescine,2-Butynedinitrile; S...
HBIN041415,pyrrole-2-aldehyde,Pyrrole-2-carboxalde...
HBIN041427,pyruvicacid,pyruvic acid; Pyruvi...
HBIN041788,quinquenosider1,quinquenoside r 1
HBIN041903,raffinose,"Melitriose, Raffinos..."
HBIN041917,Ramalic acid,ramalic acid; 2-hydr...
HBIN041971,(R)-()-Citronellal,(R)-(+)-Citronellal;...
HBIN042111,resveratrol,"1,3-Benzenediol, 5-(..."
HBIN042172,rhamnose,ALPHA-RHAMNOSE; 3043...
HBIN042307,riboflavine,130609-39-1; UNII-TL...
HBIN042852,salicylic acid,3320-EP2298732A1; D0...
HBIN042945,Sanchinoside C1,"(2R,3R,4S,5S,6R)-2-[..."
HBIN043655,"selina-4(15),7(11)-d...",NA
HBIN043664,se-methyl-l-selenocy...,Se-methylselenocyste...
HBIN044207,smiglaside a,NA
HBIN044208,smiglaside b,NA
HBIN044209,Smiglaside C,(E)-3-(4-hydroxy-3-m...
HBIN044210,Smiglaside D,smiglaside d
HBIN044211,Smiglaside E,"[(2S,3S,4R,5R)-2-[(2..."
HBIN044212,smilagenin,EINECS 204-775-8; CH...
HBIN044224,Smitilbin,smitilbin
HBIN044253,Sodium tauropythocho...,"sodium 2-[4-(3,12,16..."
HBIN044493,spermidine,AKOS024427000; 7712A...
HBIN044494,spermine,NA
HBIN044738,Stearyl acetate,FR-0025; NSC5546; Ac...
HBIN044845,stigmast-3-o-beta-d-...,stigmast-3-o-β-d-glu...
HBIN044918,stigmasterol,"(3beta,22E)-Stigmast..."
HBIN044920,stigmasterol-3-(6-li...,NA
HBIN044921,stigmasterol-3-(6-ol...,NA
HBIN044922,stigmasterol-3-(6-st...,NA
HBIN044939,Stigmasterol-beta-D-...,stigmasterol-beta-d-...
HBIN045062,succinic acid,NCGC00159372-02; AID...
HBIN045071,suchilactone,SCHEMBL15624884
HBIN045073,sucrose,Amerfand; 29253-78-9...
HBIN045092,suffruticoside a,Suffruticoside A
HBIN045093,Suffruticoside A_qt1,NA
HBIN045292,syringic acid,I01-1212; syringicac...
HBIN045302,Syrionylglycerol-bet...,syrionylglycerol-bet...
HBIN045552,tartaric acid,tartaricacid; LS-188...
HBIN045579,tauremisin,"(3S,3aS,5aR,9R,9aS,9..."
HBIN045672,taxifolin,"(2R,3R)-2-(3,4-dihyd..."
HBIN045820,TDA,91988_FLUKA; NSC 691...
HBIN046033,tetradecane,"Alkenes, C10-16 .alp..."
HBIN046705,trans-9-trans-12-lin...,NA
HBIN046736,trans-caryophyllene,(-)-Caryophyllene; B...
HBIN046831,trans-resveratrol,"(E)-1-(3,5-dihydroxy..."
HBIN047010,tridecanoicacid,ACMC-209nix; D06YGT;...
HBIN047030,trifolin,"LMPK12111663; 5,7-di..."
HBIN047035,Trifolirhizin,C10538; trifolirhizi...
HBIN047338,Tufulingoside,tufulingoside
HBIN047339,tulipalin,NA
HBIN047530,"Undecane, 3,6-dimeth...",NA
HBIN047579,uridine,URI; SBB000838; 1-[(...
HBIN048039,vitamin b1,2-[3-[(6-amino-2-met...
HBIN048040,vitamin b12,NA
HBIN048041,vitamin b15,NA
HBIN048044,vitamin b5,"3-[[(2R)-2,4-dihydro..."
HBIN048174,Vulgarin,Tauremizin; Eudesm-2...
HBIN048239,widdrol,NA
HBIN048531,xylose,L-ribopyranose; 2869...
HBIN048744,"(Z)-2-methyl-5-[(1S,...","(Z)-2-methyl-5-[(1S,..."
HBIN049090,"(Z,Z)-alpha-farnesen...","CHEBI:39239; (3Z,6Z)..."
HBIN049105,γ-cadinene,γ- Cadinene; γ-Cadin...
HBIN049119,γ-elemene,"O-Menth-8-ene, 4-iso..."
HBIN049162,γ-selinene,gamma-selinene; γ- S...
HBIN049210,δ-cadinene,δ- cadinene
HBIN049216,δ-elemene,delta-Elemene; g-ele...
HBIN002978,"1-phenyl-2,4-hexadiy...",NA
HBIN002986,1-phenylhexane,"Hexane, 1-phenyl- (8..."
HBIN003349,1-thujone,NA
HBIN005632,2-furaldehyde,(4-formyl-2-furyl)me...
HBIN005640,2-furancarboxylicaci...,furan-2-carboxylate;...
HBIN006133,2-nonanone,DTXSID2022125; FEMA ...
HBIN006982,31-norcycloartanol,NA
HBIN009003,3-o-2-l-rhamnopyrano...,NA
HBIN010553,4-hydroxymethyl-2-fu...,NA
HBIN010686,4'-Methylcapillarisi...,"5,7-dihydroxy-6-meth..."
HBIN012085,"6,7-dimethylsculetin",NA
HBIN012305,6-demethoxy-4'-metho...,NA
HBIN012306,6-demethoxycapillari...,NA
HBIN012413,6-hydroxy-7-methylco...,NA
HBIN013159,7-deoxycephalofortun...,NA
HBIN013358,7-Methylcapillarisin,5-hydroxy-2-(4-hydro...
HBIN013735,8-geranyloxy psorale...,"9-[(3,7-Dimethyl-2,6..."
HBIN013829,8-methyl capricacid,8-methyl capric acid
HBIN014458,acetylborneol,NA
HBIN015392,alpha-bergamotene,Bicyclo(3.1.1)hept-2...
HBIN015547,alpha-humulene,"(1E,4E,8E)-2,6,6,9-t..."
HBIN015580,alpha-limonene,Goldflush II; p-Ment...
HBIN015652,alpha-pinene,"alpha- Pinene; (1R,5..."
HBIN015700,alpha-terpinene,DSSTox_CID_21237; al...
HBIN015704,alpha-terpineol,"(S)-alpha,alpha,4-tr..."
HBIN016691,areapillin,"2-(2,4-dihydroxy-5-m..."
HBIN016972,Artepillin A,artepillin a
HBIN016973,Artepillin C,"3-(4-Hydroxy-3,5-bis..."
HBIN017729,belta-terinene,NA
HBIN017997,β-cadinene,BETA-CADINENE; .beta...
HBIN018012,beta-caryophyllene,"ZINC30726969; 4,11,1..."
HBIN018094,beta-elemene,MolPort-020-005-674;...
HBIN018148,β-humulene,"(1E,5E)-1,4,4-trimet..."
HBIN018242,beta-pinene,55963-81-0; Piccolyt...
HBIN018278,beta-sitosterol,24.alpha.-Ethylchole...
HBIN019233,cacticin,NA
HBIN019298,caffeic acid,Caffeate; Lopac-C-06...
HBIN019301,caffeic acid dimethy...,UNII-1EUC2RA0WK; caf...
HBIN019643,capillanol,C17783; 57576-57-5; ...
HBIN019651,Capillarin,ACon1_002077; 3-(2-B...
HBIN019652,capillarisin,"6-methoxy-5,7-bis(ox..."
HBIN019655,capillartemisin a,NA
HBIN019656,capillartemisin b,NA
HBIN019657,capillene,"AC1O57K5; (2E,4E)-he..."
HBIN019658,capillen(e),NA
HBIN019659,capillin,"1-Benzoyl-1,3-pentad..."
HBIN019661,capilliplactone(1),NA
HBIN019670,capillon,NA
HBIN019672,capitasterone,NA
HBIN019682,capric acid,"CAPRIC ACID, 99.5% (..."
HBIN019685,caproic acid,"CAPRIC ACID, 99.5% (..."
HBIN019688,caprylic acid,Octanoic acid (mixed...
HBIN019800,carvone,(S)-5-Isopropenyl-2-...
HBIN019817,caryophyllene,Caryophyllene; NSC11...
HBIN019821,caryophyllene epoxid,NA
HBIN020363,chlorogenic acid,"3-methyl-1,4,5-tris(..."
HBIN020716,Cirsilineol,5-hydroxy-2-(4-hydro...
HBIN020717,cirsilineol-4'-monog...,NA
HBIN020723,cirsimaritin,C17785; MolPort-000-...
HBIN020796,"cis-9,cis-12-linolei...","cis-9,cis-12-linolei..."
HBIN020930,cissamine,NA
HBIN021686,crinamine,CHEMBL1221865; Crina...
HBIN022445,Cynanuriculoside A,cynanuriculoside a
HBIN023030,dehydrofalcarinol,Dehydrofalcarinol; C...
HBIN023031,dehydrofalcarinone,NA
HBIN023181,delta6-dehydroferrug...,NA
HBIN023197,delta-cadinene,"1,2,3,5,6,8a-Hexahyd..."
HBIN023213,delta-Terpineol,ZINC5439913; 7299-42...
HBIN024310,d-limonene,DTXSID1020778; D-Lim...
HBIN024649,(e)-2-nonenal,"2-Nonenal, (2Z)-; 60..."
HBIN024976,elemicin,Elemicine; elemicin ...
HBIN025973,ethyl-p-methoxycinna...,ethyl p-methoxycinna...
HBIN026067,eugenol,EINECS 202-589-1; D0...
HBIN026071,eugenol methyl ether,SCHEMBL219169
HBIN026072,eugenone,"eugenon; 1-(2,4,6-Tr..."
HBIN026139,Eupalitin,4H-1-Benzopyran-4-on...
HBIN026140,Euparin,euparin; KBio1_00118...
HBIN026151,eupatolitin,"Eupatolitin; 2-(3,4-..."
HBIN026152,eupatoranolide,NA
HBIN027475,genkwanin,AIDS003028; ZINC5732...
HBIN027488,Gentiacaulein,NSC661743; BDBM17483...
HBIN027538,geranyl acetate,"75157-67-4; (E)-3,7-..."
HBIN029692,hydroxyacetophenone,AC1Q5EBI; bmse000670...
HBIN029831,hyperin,"2-(3,4-dihydroxyphen..."
HBIN029837,hyperoside,quercetin-3-O-beta-g...
HBIN030438,Isoarcapillin,"5,6-dihydroxy-2-(4-h..."
HBIN030439,isoarctigenin,NA
HBIN031114,isorhamnetin,3'-O-Methylquercetin...
HBIN031122,Isorhamnetin-3-arabi...,"AC1NSX4F; 3-[(2S,3R,..."
HBIN031148,isorhamnetin-3-o-bet...,NA
HBIN031156,isorhamnetin-3-O-glu...,isorhamnetin-3-o-glu...
HBIN034596,m-cresol,ST50214475; RP18890;...
HBIN034849,methoxycapillen,NA
HBIN034850,methoxychelidonine,NA
HBIN035376,m-Ethylphenol,FT-0628787; DSSTox_C...
HBIN036067,myrcene,7-Methyl-3-methylene...
HBIN036076,Myricadiol,AC1NSYWT; isomyricad...
HBIN036159,myristic acid,1-Tridecanecarboxyli...
HBIN036162,myristicin,4-Methoxy-6-(2-prope...
HBIN036486,n-demethyl-acronycin...,NA
HBIN036574,neocapillene,Neocapillene; 1-phen...
HBIN036575,neocarlinoside,NA
HBIN037308,Norcapillene,"Benzene, 2,4-pentadi..."
HBIN037713,o-cresol,SCHEMBL16002; Cresol...
HBIN038026,oleic acid,Iron trioleate; cis-...
HBIN038043,oleovitamin a,Bentavit A; I14-1948...
HBIN039001,p-cresol,ST50214475; RP18890;...
HBIN039006,p-cymene,LMPR0102090014; p-me...
HBIN039362,p-ethylphenol,SC-47139; CJ-06479; ...
HBIN039478,phenol,"4-[5-phenyl-4,5-dihy..."
HBIN039500,phenylacetic acid,2-phenylethanoate; 2...
HBIN041495,quercetin,"2-(3,4-dihydroxyphen..."
HBIN041533,quercetin-3-L-arabin...,Quercetin-3-L-arabin...
HBIN042162,rhamnocitrin,"3,4',5-Trihydroxy-7-..."
HBIN042852,salicylic acid,3320-EP2298732A1; D0...
HBIN043437,scoparone,C-10265; EINECS 204-...
HBIN043439,Scopine,scopine; AKOS0062953...
HBIN043442,scopoletin,NINDS_000720; 7-hydr...
HBIN043446,scopolin,scopolin ; Scopolin;...
HBIN044730,stearic acid,4-02-00-01206 (Beils...
HBIN044735,stearin,Hardened oil; Stearo...
HBIN046370,Thujopsadiene,thujopsadiene; AC1O5...
HBIN046375,thujylalcohol,thujyl alcohol
HBIN046376,thunberginol a,NA
HBIN046705,trans-9-trans-12-lin...,NA
HBIN047744,vanillin,Methylprotocatechuic...
HBIN047745,vanillin acetate,A842489; UJGRGFLENAR...
HBIN048722,"(Z)-(1S,5R)-beta-pin...","(z)-(1s,5r)-beta-pin..."
HBIN000177,10-o-acetylgeniposid...,10-O-Acetylgeniposid...
HBIN000643,"1,2,4-benzenetriol",NA
HBIN001080,13657-68-6,"Cyclodecene-1,4-dion..."
HBIN001420,"1,4-dicaffeoylquinic...",NA
HBIN001662,"1,5-dihydroxyxanthon...","1,5-dihydroxy-6-[(2S..."
HBIN002169,19-α-hydroxy-3-acety...,19α-hydroxy-3-acetyl...
HBIN002551,"1H-2,6-dioxacyclopen...",14259-45-1; NSC 3176...
HBIN002642,1- hydroxy- 7- hydro...,NA
HBIN003050,"(1R,2R,4S)-2,4-diiso...","(1R,2R,4S)-2,4-diiso..."
HBIN003267,"(1S,4aS,5R,7S,7aS)-5...","(1S,4aS,5R,7S,7aS)-5..."
HBIN004929,"2,6-DIMETHYLHEPTANE","1072-05-5; Heptane, ..."
HBIN005385,2'beta-deacetylaustr...,NA
HBIN005623,2-Ethylhexenal,EINECS 211-448-3; In...
HBIN007298,"3,4,5-trimethoxyphen...","3,4,5-trimethoxy-phe..."
HBIN007399,"3,4-dihydroxy-beta-p...",NA
HBIN007422,"3,4-dihydroxy-phenyl...",NA
HBIN007424,"3,4-dihydroxypipecol...",NA
HBIN007426,"3',4'-dihydroxywogon...","Hypolaetin 8,3',4'-t..."
HBIN007430,"3,4-dimethoxybenzoic...","3,4-dimethoxybenzoic..."
HBIN007459,"3,4-di-o-caffeoyl-5-...",NA
HBIN007460,"3,4-di-o-caffeoylqui...","3,4-di-O-caffeoyl qu..."
HBIN007548,"3,5,6,4'-tetrahydrox...",NA
HBIN007671,"3,5-di-o-caffeoyl-4-...","3,5-di-o-caffeoyl-4-..."
HBIN007672,"3,5-Di-O-caffeoylqui...","3,5-di-o-caffeoylqui..."
HBIN007877,3- acetyl- gardenoli...,NA
HBIN007962,3α- hydroxy- ursolic...,NA
HBIN008654,"3'-hydroxy-4',5',6,7...",NA
HBIN008670,3-hydroxy-4-methoxyp...,NA
HBIN008671,3-hydroxy-4-methoxy-...,NA
HBIN008739,3-hydroxypipecolic a...,NA
HBIN008753,3-hydroxy-urs-12-ene...,NA
HBIN008754,3-hydroxy-vanillic a...,NA
HBIN008804,3-methoxy-4-hydroxyp...,NA
HBIN008843,3-methoxyosmanthusid...,NA
HBIN008956,3-Methylkempferol,"AIDS-218357; 5,7-dih..."
HBIN009278,3-O-caffeoyl-4-Osina...,NA
HBIN009279,3-o-caffeoyl-4-o-sin...,3-o-caffeoyl-4-o-sin...
HBIN009291,3-o-cis-coumaroyl ma...,NA
HBIN009639,"(3S,4S,4aR,6aR,6bS,8...",NA
HBIN010033,"4,5-Di-O-caffeoylqui...","AIDS028063; 3,4-DCQA..."
HBIN010127,"4,8,12,16-tetramethy...","4, 8, 12, 16-Tetrame..."
HBIN010238,"(4aS,6aR,6aS,6bR,8aR...",NA
HBIN010551,"4-(Hydroxymethyl)-2,...",NA
HBIN010568,4-hydroxy-phenylmeth...,NA
HBIN010629,4-methoxybenzaldehyd...,KS-000002NI; EC 204-...
HBIN011025,"5,3'-dihydroxyl-7,4'...",NA
HBIN011053,"5,4'-dihydroxyl-7,3'...",NA
HBIN011177,"5,7,3',4',5'-pentame...",NA
HBIN011199,"5,7,3',5'-tetrahydro...",NA
HBIN011205,"5,7,3'-trihydroxyl-8...",NA
HBIN011242,"5,7,4'-trihydroxyl-6...",NA
HBIN011243,"5,7,4'-trihydroxyl-8...",NA
HBIN011310,"5,7-dihydroxyl-3',4'...",NA
HBIN011621,"5-hydroxy-6,7,3',4',...",UNII-FV67777M5Z; 5-H...
HBIN011654,5-hydroxy-7-methoxy-...,5-hydroxy-7-methoxy-...
HBIN011691,"5-hydroxyl-6,7,3',4'...",NA
HBIN011763,5'-methoxyisolaricir...,NA
HBIN012651,6'-o-caffeylerigeros...,NA
HBIN012672,6″-O- ［(E )-p-coumar...,NA
HBIN012695,6-o-methyldeacetylas...,6-O-methyldeacetylas...
HBIN012699,6-o-methylscandoside...,6- O- Methylscandosi...
HBIN012710,6''-o-p-coumaroylgen...,NA
HBIN012724,6″-O-trans-sinapoylg...,NA
HBIN012928,"7,4'-Dihydroxyflavon...","4',7-Dihydroxyflavon..."
HBIN013089,"7β,8β-epoxy-8α-dihyd...",NA
HBIN013245,7-hydroxy-5-methoxy-...,NA
HBIN013787,8-hydroxy-pentadecan...,NA
HBIN013862,8-o-methylmonotropei...,NA
HBIN014394,Acetate C-8,1-Octyl acetate; BRN...
HBIN015466,α-crocetin,NA
HBIN015491,α-D-glucopyranosyl-(...,α-D-glucopyranosyl-(...
HBIN015866,Ammidin,AIDS071128; MLS00057...
HBIN016375,antimony,NA
HBIN016408,apigenin,520-36-5; Spectrum2_...
HBIN016949,artemisetin,UNII-73KMT7R64H; Pen...
HBIN017136,asperuloside,asperuloside
HBIN017138,asperuloside_qt,NA
HBIN017842,Benzyl acetate,trimethyl(2-phenoxye...
HBIN017936,beryllium,NA
HBIN018089,β-D-xylopyranosyl-(1...,NA
HBIN018263,β-selinene,"ZINC8234293; (4aR,7R..."
HBIN018278,beta-sitosterol,24.alpha.-Ethylchole...
HBIN018632,Bismuth,NA
HBIN019208,C09704,"ZINC01531550; 1,6,10..."
HBIN019298,caffeic acid,Caffeate; Lopac-C-06...
HBIN019351,calcium,NA
HBIN020363,chlorogenic acid,"3-methyl-1,4,5-tris(..."
HBIN020367,Chlorogenin,(25R)-5alpha-spirost...
HBIN020406,choline,Choline chloride; ch...
HBIN020413,chromium,NA
HBIN020447,chrysin,NCI60_003886; AIDS-0...
HBIN021138,Clorius,AI3-00525; NSC 9394;...
HBIN021426,copper,NA
HBIN021566,Corymbosin,NA
HBIN021703,crocetin,"2,4,6,8,10,12,14-Hex..."
HBIN021709,crocetin dimethylest...,5892-54-6; MolPort-0...
HBIN021714,crocin,Crocin; 42553-65-1; ...
HBIN021715,crocin-1,NA
HBIN021717,crocin-2,NA
HBIN021735,croomionidine,"(8S,10R,13S)-17-[(1S..."
HBIN021763,croymbosin,NA
HBIN021993,curdione,MolPort-023-220-735;...
HBIN022755,Daturic acid,67701-03-5; daturica...
HBIN022771,daucosterol,beta-Sitosterol-beta...
HBIN022844,deacetyl asperulosid...,Deacetyl asperulosid...
HBIN022845,deacetylasperulosidi...,deacetyl asperulosid...
HBIN022846,Deacetyl asperulosid...,"methyl (1S,4aS,5S,7a..."
HBIN022885,dec-2-enal,3-Heptylacrolein; De...
HBIN023326,densispinin D,NA
HBIN023429,desacetyl asperulosi...,NA
HBIN023430,desacetyl asperulosi...,NA
HBIN023631,dibutyl phthalate,"1,2-Benzenedi(carbox..."
HBIN023636,dicaffeoylquinic aci...,NA
HBIN023998,dihydrotricin,NA
HBIN024022,diisobutyl phthalate,di-isobutyl phthalat...
HBIN024325,d-mannitol,1630-EP2295416A2; 16...
HBIN024881,"(e,e,e)-n-(2-methylp...","(e, e, e)-n-(2-methy..."
HBIN024930,EIC,L1376_SIGMA; FEMA No...
HBIN025363,epijasminoside A,NA
HBIN025798,esculin,NINDS_000956; 7-hydr...
HBIN025963,Ethyl oleate (NF),ethyl (Z)-octadec-9-...
HBIN025965,Ethylpalmitate,NSC8918; AI3-06331; ...
HBIN026019,Eucarvone,"2,4-Cycloheptadien-1..."
HBIN026279,Exceparl M-OL,"Oleic acid, methyl e..."
HBIN026385,farnesol,C01126; InChI=1/C15H...
HBIN026516,FITONE,hexahydrofarnesylace...
HBIN027358,gardaloside,NA
HBIN027360,gardendiol,"(4S,4aS,7aS)-4,7-bis..."
HBIN027362,gardenic acid A,NA
HBIN027363,gardenicacid B,NA
HBIN027364,gardenin,UNII-24J0W87Z43; 5-H...
HBIN027368,gardenolic acid B,gardenolic acid b
HBIN027369,Gardenone,"(3S,3aS)-3-ethoxy-3,..."
HBIN027370,GARDENOSIDE,Gardenoside; C09779;...
HBIN027371,GARDENOSIDE_qt,NA
HBIN027373,gardnerilin a,Gardnerilin A
HBIN027376,gardoside,C16963; 54835-76-6; ...
HBIN027377,gardoside methyl est...,NA
HBIN027383,gastrodamine,AC1NSVRP; 4-[[hydrox...
HBIN027400,GBGB,Cyclopenta(c)pyran-4...
HBIN027441,Genioisidic acid,genioisidic acid
HBIN027445,genipin,"(1R,4aS,7aS)-1-hydro..."
HBIN027446,"genipin- 1,10- di- O...",NA
HBIN027447,genipin- 1- O- β- D-...,NA
HBIN027448,genipingentiobioside,genipin-gentiobiosid...
HBIN027449,genipinic acid,"2-acetyloxy-2-[(3S,4..."
HBIN027450,geniposide,AKOS015965362; Cyclo...
HBIN027453,Geniposidic acid,geniposidicacid; 277...
HBIN027455,geniposidie acid_qt,Genioisidic acid_qt;...
HBIN027456,genistein,BSPBio_002375; Lopac...
HBIN027470,genistin,"4&#8242;,5,7-Trihydr..."
HBIN027572,Germacron,"(3E,7E)-10-isopropyl..."
HBIN028025,glucoiberin,beta-D-Glucopyranose...
HBIN028847,hederagenin,strumaroside_qt; ele...
HBIN028902,Hederagenol,AIDS-086297; Astrant...
HBIN029013,Hemo-sol,LIMONENE (D); ()-p-M...
HBIN029046,Hentriacontan,STOCK1N-07561; n-Hen...
HBIN029108,Heptenal,CCRIS 3505; 2-HEPTEN...
HBIN029163,Heriguard,Cyclohexanecarboxyli...
HBIN029313,hexanal,26522-EP2287162A1; 2...
HBIN029328,hexanoic acid,(C6-C12) Alkylcarbox...
HBIN029419,Hirsutrin,"2-(3,4-dihydroxyphen..."
HBIN029951,icariside D2,NA
HBIN030020,ilexoside A_qt,NA
HBIN030053,imperatorin,HY-N0285; I06-0320; ...
HBIN030348,iron,NA
HBIN030819,isoimperatorin,AJ-19023; Oprea1_655...
HBIN031404,Izoforon,"NSC4881; 3,5,5-trime..."
HBIN031450,jasminoside Ⅰ,NA
HBIN031451,jasminoside A,NA
HBIN031460,jasmone,3-methyl-2-[(2E)-pen...
HBIN031753,kaempferol,TNP00039; nchembio.2...
HBIN032754,lauric acid,NCGC00090919-01; CHE...
HBIN032825,lead,NA
HBIN033267,LINALOOL (D),126-90-9; (+)-Linalo...
HBIN033793,Lutein,"SMP1_000317; (1R,4R)..."
HBIN034389,Mandenol,"Linoleic acid, ethyl..."
HBIN034390,manganese,NA
HBIN034631,medioresinol,NA
HBIN034902,"methyl (1S,4aS,5R,7S...","ACon1_000460; (1S,4a..."
HBIN034913,"methyl(2,4-dihydroxy...","methyl(2,4-dihydroxy..."
HBIN035172,methyl dihydrojasmon...,SCHEMBL113648; Jsp00...
HBIN035296,methyl linoleate,DVWSXZIHSUZZKJ-JSIPC...
HBIN035353,methyl palmitate,AN-22050; AX8129465;...
HBIN035394,methyl propyl disulf...,AN-20747; C-51388; M...
HBIN035458,Methyl vaccenate,11-Octadecenoic acid...
HBIN035817,MTL,Osmitrol; Mannitol (...
HBIN036059,myoinositol,KS-00001292; TR-0220...
HBIN036159,myristic acid,1-Tridecanecarboxyli...
HBIN036197,MYS,CH3-[CH2]13-CH3; 765...
HBIN036901,nickel,NA
HBIN036903,nicotiflorin,"LMPK12111734; 5,7-di..."
HBIN037220,nonacosane,UNII-IGL1697BK1; CHE...
HBIN037224,"Nonacosanediol-6,8","nonacosanediol-6,8"
HBIN037250,nonanal,C9-11-Aldehydes; MFC...
HBIN037749,octadecanoic acid,SCHEMBL7215228; Stea...
HBIN037803,OCTENAL,ZINC02013450; 2-Octe...
